92.29,1,35,0,0,0,45,79,42,0,0,99,0,0,26,0
92.36,-1,58,85,0,30,100,73,47,0,0,98,0,0,0,44
92.0,1,60,0,0,0,35,86,41,57,0,95,0,0,55,0
92.75,1,62,0,0,31,34,74,64,0,0,96,0,85,80,0
93.93,1,53,0,0,64,35,72,50,0,0,90,0,44,28,0
94.0,-1,32,0,0,0,51,70,43,56,0,92,0,0,0,0
93.98,-1,38,85,0,0,0,77,58,0,0,97,0,42,26,44
92.56,1,72,0,0,30,0,70,55,0,0,96,0,0,39,0
92.65,-1,54,0,0,91,34,71,32,0,0,95,0,0,40,0
92.03,1,24,0,0,47,35,69,41,0,0,93,0,0,54,0
92.92,-1,63,0,0,29,0,66,30,0,90,96,0,40,25,0
92.36,-1,29,0,0,0,64,67,40,0,0,99,0,40,25,0
92.5,-1,45,0,0,29,43,67,51,53,0,97,0,41,26,0
92.05,-1,57,0,0,30,0,69,31,0,0,98,0,0,0,0
92.44,1,43,0,0,30,0,74,43,0,0,89,0,42,27,0
92.03,-1,51,0,0,0,32,64,35,0,0,96,0,0,25,0
91.92,-1,63,0,0,0,32,67,25,52,0,100,0,0,25,0
92.37,1,49,0,0,0,65,75,31,52,0,98,0,41,25,0
93.38,-1,40,0,0,31,0,72,49,0,0,93,0,0,27,0
92.27,-1,73,0,0,0,32,65,45,0,0,98,0,40,100,0
90.73,1,54,81,0,0,31,68,50,0,0,99,0,0,25,0
91.6,-1,69,0,0,0,0,63,49,0,0,100,0,0,0,42
90.92,1,22,0,0,0,0,62,40,0,0,99,0,40,50,42
92.86,1,38,0,0,0,33,66,42,0,0,93,0,0,26,0
93.66,1,58,0,0,28,94,72,50,0,0,98,0,0,0,0
93.78,-1,61,0,0,0,31,67,69,0,0,98,0,0,49,0
92.88,1,32,0,0,0,31,61,59,0,0,96,0,0,37,0
93.2,1,59,0,0,58,0,66,50,0,0,96,0,40,0,0
94.06,-1,46,84,0,0,33,69,58,0,0,91,0,41,53,0
92.85,1,61,0,0,0,47,69,34,0,0,98,0,0,49,0
93.95,-1,47,0,0,0,31,71,39,0,0,99,0,0,49,0
92.88,-1,72,0,0,28,0,64,25,50,0,98,0,0,0,41
92.89,-1,70,0,0,0,32,72,30,0,0,96,0,40,25,0
92.47,-1,53,0,0,30,33,69,26,0,0,89,0,41,26,43
92.9,1,72,80,0,0,31,59,34,51,0,95,0,0,24,82
94.23,-1,57,0,0,0,0,69,69,0,0,96,0,38,24,0
93.81,-1,58,0,0,0,32,75,35,0,0,97,0,40,0,0
94.05,1,57,0,0,28,46,62,34,100,0,93,0,39,25,0
94.74,1,48,0,0,29,32,76,56,0,0,89,0,40,51,0
94.55,1,49,0,0,0,0,73,53,49,0,91,0,0,36,80
95.29,-1,73,77,0,0,45,66,93,0,0,94,0,75,47,0
93.95,-1,100,0,0,27,30,79,58,0,0,98,0,0,24,0
93.86,-1,60,0,0,27,31,80,51,0,0,92,0,38,24,0
92.95,-1,41,0,0,29,48,77,56,0,0,84,0,40,25,42
92.71,1,45,0,0,0,0,68,57,0,0,95,0,0,23,0
94.02,1,48,0,0,0,0,70,47,0,0,92,0,38,47,39
94.94,-1,55,0,0,27,45,71,61,48,0,94,0,38,47,0
94.68,1,49,78,0,27,0,71,62,0,0,92,0,38,48,0
94.61,-1,33,81,0,29,32,68,35,52,0,89,0,40,25,42
92.41,1,44,0,0,27,44,69,56,0,0,90,0,37,0,39
89.67,-1,65,0,0,27,30,69,35,0,0,94,0,37,35,0
89.03,-1,38,0,0,27,30,75,38,48,0,93,0,38,47,39
88.57,-1,53,0,0,0,0,74,73,0,0,90,0,39,37,0
87.9,1,63,82,0,29,32,72,51,52,0,84,0,40,25,0
88.03,-1,45,0,0,0,30,66,48,0,0,87,0,38,24,0
87.94,1,26,0,0,0,32,81,55,0,0,86,0,40,76,0
89.61,-1,30,0,0,87,32,78,41,0,0,86,0,40,25,43
88.08,1,54,0,0,0,29,71,65,0,0,91,0,0,23,0
89.95,1,51,0,0,27,58,71,51,0,0,93,0,0,23,38
90.34,-1,47,0,0,26,29,78,59,0,0,92,0,0,34,0
89.11,-1,35,78,0,27,45,77,81,0,0,92,0,38,0,40
88.6,1,58,0,0,0,31,69,64,0,0,87,0,39,25,0
88.96,1,67,0,0,44,35,69,53,0,0,92,0,26,42,0
88.6,1,64,0,0,45,0,64,88,0,0,92,0,53,38,81
89.17,-1,59,0,0,0,0,77,48,0,0,92,100,26,0,0
86.74,1,83,46,0,0,35,100,57,0,0,92,0,0,38,55
88.12,1,52,0,0,0,37,83,33,53,0,86,0,0,39,56
89.25,1,62,0,0,44,34,64,62,0,0,94,0,26,28,53
89.08,-1,66,0,0,0,0,63,39,0,0,96,0,26,28,0
89.08,-1,50,0,0,0,0,63,32,100,0,94,0,53,28,0
89.29,1,48,0,0,47,37,76,50,53,0,88,0,0,0,56
89.54,1,65,43,0,43,100,60,38,0,0,98,0,0,54,0
90.19,1,57,0,0,43,0,60,31,0,0,100,0,51,41,0
90.1,1,87,43,0,0,0,63,50,0,0,97,0,0,27,0
91.35,-1,44,44,0,43,34,64,43,0,0,95,0,26,28,0
90.68,1,55,0,0,45,53,68,53,0,0,88,51,0,39,0
91.41,-1,57,43,0,0,34,62,42,0,0,96,0,0,27,52
90.31,-1,78,0,0,0,50,63,42,0,0,95,0,26,41,51
90.3,1,88,44,0,0,34,62,39,0,0,94,0,0,28,52
90.8,1,45,0,0,0,34,59,36,0,0,97,0,0,28,53
91.24,1,69,0,0,0,35,72,33,0,0,90,51,0,29,56
91.37,1,82,0,0,0,33,64,69,0,0,96,0,0,0,0
92.65,1,52,0,0,0,33,64,31,0,0,96,0,0,46,52
93.72,-1,66,0,0,44,34,64,43,0,0,94,0,26,55,53
92.95,-1,62,0,0,0,34,56,43,0,0,92,0,0,28,0
92.0,1,34,46,0,0,0,60,49,0,0,88,0,0,29,0
92.39,1,44,0,0,0,0,59,19,0,0,92,0,0,27,53
93.13,1,53,44,0,0,0,67,35,0,0,92,0,26,28,0
93.92,-1,48,0,0,45,35,66,68,0,0,90,0,27,29,0
93.35,1,41,0,0,0,0,63,56,0,0,85,0,27,0,0
92.78,1,48,0,0,0,37,66,51,54,0,81,54,29,30,0
92.7,1,28,0,0,0,85,72,69,0,0,68,0,0,35,0
93.35,-1,50,0,0,100,39,57,53,0,0,85,0,0,0,60
93.11,-1,47,0,0,0,36,65,62,0,0,84,0,0,30,0
91.98,-1,34,0,0,0,37,63,73,54,0,84,0,57,30,0
91.55,1,65,0,0,0,63,61,36,0,0,73,0,0,34,0
94.19,1,50,0,0,44,69,64,28,0,0,86,50,0,38,0
94.34,1,35,0,0,66,0,63,74,0,0,92,0,0,28,0
94.79,1,50,0,0,45,0,74,52,0,0,89,0,27,86,0
95.02,1,21,0,0,64,0,65,38,0,0,90,0,50,41,51
95.17,1,68,0,0,70,65,68,78,0,0,91,0,25,40,0
95.87,1,72,0,0,56,0,73,49,0,0,95,0,0,45,0
96.71,1,60,0,100,98,82,65,60,0,0,92,0,25,40,0
95.84,1,58,0,0,66,0,67,66,49,0,90,0,26,42,0
96.4,1,79,0,0,83,32,70,44,0,0,95,0,24,44,0
96.83,1,58,0,0,61,0,75,44,0,0,95,0,0,26,0
97.0,1,63,0,0,42,0,76,48,47,0,93,0,25,26,50
97.79,1,68,0,0,42,33,69,63,0,0,96,0,100,80,0
98.42,1,48,0,0,87,34,69,50,0,0,88,0,51,82,51
98.39,1,62,0,0,0,32,72,73,0,0,98,0,24,39,0
98.97,1,67,42,0,41,0,80,59,0,0,99,0,0,93,50
99.38,1,63,0,0,62,65,88,56,47,0,95,0,25,92,0
99.79,1,69,0,0,0,67,80,57,0,0,92,0,25,64,52
100.98,-1,53,41,0,0,31,74,68,0,0,97,0,48,51,49
100.33,1,78,41,0,40,32,73,79,0,0,100,0,0,51,0
101.8,-1,58,41,0,41,32,74,47,0,0,97,46,24,86,49
100.69,-1,46,0,0,0,0,79,41,0,0,96,46,25,70,100
101.44,1,61,0,0,0,0,72,35,0,0,91,0,26,69,52
100.77,0,74,0,0,82,32,55,18,0,0,98,0,0,52,49
101.31,1,83,0,0,0,0,68,91,0,0,99,0,24,52,97
101.13,1,100,0,0,0,32,71,48,0,0,97,0,24,70,50
102.65,-1,55,0,0,0,0,67,33,0,0,98,0,74,71,50
102.34,1,35,0,0,43,34,72,61,0,0,91,0,64,46,0
102.39,1,44,83,0,0,0,69,75,0,0,73,0,34,77,53
102.66,1,55,0,0,45,100,72,59,0,0,75,0,18,53,54
103.03,-1,58,0,0,43,64,71,41,0,0,73,0,26,64,0
102.43,1,60,86,0,44,49,75,71,0,0,72,0,53,26,0
103.06,1,51,87,0,45,34,77,47,52,0,69,0,54,54,55
103.42,1,100,0,0,0,31,87,44,0,0,77,0,17,63,0
104.18,-1,19,0,0,0,32,72,49,0,0,75,0,51,25,52
102.88,-1,39,84,0,0,32,80,65,48,0,76,0,26,51,52
102.99,1,30,0,0,0,0,74,76,0,0,72,0,18,26,0
103.91,-1,56,0,0,41,31,63,55,0,0,73,0,16,25,49
102.11,1,38,80,0,42,47,75,44,0,0,77,0,33,50,100
102.1,1,28,81,0,0,31,73,36,0,0,76,100,17,62,51
103.6,1,67,0,0,0,0,75,53,0,0,76,0,34,51,0
103.39,1,35,85,0,44,100,89,72,0,0,72,0,0,52,0
103.51,-1,62,0,0,0,31,73,76,0,0,76,0,17,25,0
103.76,1,71,0,0,42,0,76,56,48,0,76,0,33,100,51
104.73,-1,33,0,0,42,31,75,52,0,0,75,0,25,75,51
104.8,-1,44,0,0,0,32,77,94,0,0,75,0,26,51,52
105.0,1,35,0,0,0,33,80,33,0,0,70,0,18,65,0
105.33,1,70,0,0,0,31,74,71,0,0,76,0,33,37,0
105.82,-1,74,79,0,0,0,75,82,0,0,75,0,16,49,0
105.13,-1,65,0,0,0,31,75,86,0,0,73,0,0,48,0
105.33,1,47,0,0,42,31,82,48,48,0,73,0,49,49,51
105.9,1,30,0,0,44,33,76,75,0,0,70,0,17,78,0
105.23,1,61,0,0,0,0,73,59,0,0,78,0,33,97,50
105.83,-1,65,0,0,0,31,71,79,0,0,77,98,49,74,0
105.91,-1,76,0,0,0,47,74,36,0,0,77,0,16,25,0
105.39,-1,66,0,0,0,0,72,60,0,0,74,0,17,50,51
105.1,1,49,0,0,0,65,73,57,0,0,71,0,51,0,0
106.53,-1,66,0,0,0,46,81,44,0,0,77,0,33,62,0
105.41,1,62,0,0,0,31,77,60,0,0,75,0,33,99,76
105.35,-1,39,0,0,0,48,70,57,0,0,74,0,42,38,52
105.67,1,55,0,0,45,34,75,47,0,0,73,0,35,40,54
106.0,-1,54,0,0,44,65,80,58,0,0,66,0,35,39,53
105.8,1,56,80,0,0,0,79,83,0,0,76,0,41,99,0
106.6,-1,61,0,0,41,62,87,47,0,0,76,0,41,74,0
105.82,0,52,0,0,43,0,81,56,0,0,75,0,25,37,0
104.45,1,34,0,0,0,32,100,95,50,0,71,0,35,39,0
105.86,-1,55,0,0,0,46,72,62,46,0,76,0,16,24,0
106.0,-1,73,0,0,0,30,79,54,0,0,76,0,24,24,0
106.09,1,47,0,0,0,0,80,47,0,0,77,0,16,25,50
107.86,1,61,0,0,0,31,85,40,0,0,76,0,34,62,51
107.89,-1,39,0,0,43,49,92,66,100,0,74,0,35,65,0
107.15,-1,56,79,0,0,0,70,67,0,0,77,0,41,74,50
106.69,-1,65,80,0,83,61,72,63,0,0,77,0,33,61,50
105.47,1,47,0,0,83,31,70,44,0,0,77,0,17,62,76
105.84,-1,57,0,0,42,47,73,64,0,0,75,0,0,50,0
105.31,1,25,84,0,0,65,74,71,0,0,73,0,35,52,52
105.71,1,42,0,0,41,31,68,43,0,0,78,0,33,24,0
106.24,1,28,0,0,42,31,70,55,48,0,77,0,16,61,0
107.61,1,66,0,0,0,31,74,40,0,0,77,0,17,100,0
104.46,1,63,0,0,0,32,75,65,0,0,77,0,34,89,0
104.97,-1,39,0,0,0,33,79,58,0,0,71,0,69,78,0
103.91,-1,56,0,0,0,31,74,47,47,0,80,0,65,37,50
103.98,1,52,0,0,0,0,75,64,0,0,76,0,34,25,51
104.78,-1,46,0,0,46,0,74,78,51,0,76,0,18,54,56
105.04,1,77,0,0,0,31,74,65,0,0,83,0,50,63,0
106.96,1,71,0,0,0,33,86,85,0,0,100,0,35,80,0
107.63,1,52,0,0,0,0,78,52,0,0,93,0,25,50,0
107.61,1,42,0,0,41,0,72,87,0,0,89,0,16,25,0
108.03,1,38,0,0,0,31,78,68,48,0,89,0,17,25,0
108.11,1,49,0,0,0,64,71,49,0,0,85,0,17,51,52
110.08,1,40,0,0,0,33,75,59,0,0,88,0,18,79,0
109.99,1,68,0,0,0,0,67,45,41,0,84,0,100,36,66
110.32,1,88,0,0,59,40,75,34,0,0,93,0,33,49,33
110.4,1,52,0,0,39,53,74,41,0,0,81,0,66,40,66
111.21,-1,78,0,0,40,27,75,32,0,0,100,0,85,66,0
111.16,1,47,0,0,41,28,75,24,0,0,80,0,53,65,0
111.13,1,57,82,0,40,27,73,23,0,0,73,0,34,25,34
112.11,-1,53,79,0,38,52,67,29,0,0,72,0,0,48,32
111.59,-1,55,79,0,39,26,67,38,0,0,73,90,66,48,0
110.06,1,57,0,0,39,27,79,39,0,0,70,0,34,73,0
109.86,1,50,84,0,82,28,89,36,0,0,67,0,70,26,35
111.15,1,35,78,0,0,26,85,33,0,0,71,0,65,36,33
111.04,1,67,0,0,39,0,98,61,0,0,72,0,66,32,33
111.34,1,33,81,0,40,27,85,62,0,0,68,0,51,74,0
