-1,62.76,89,81,71,82,0,87,76,90,73,74,75,89,81,83
1,62.04,88,79,65,73,27,80,75,83,74,70,74,82,82,81
1,62.78,89,92,72,71,53,76,84,92,75,80,93,83,90,83
-1,62.81,88,88,61,69,0,68,83,93,73,75,89,80,86,79
1,62.84,88,89,65,78,0,78,82,95,78,79,87,85,90,88
1,64.0,90,81,77,81,55,87,76,83,78,73,80,88,84,99
-1,63.38,86,88,69,75,26,75,84,97,89,78,93,79,92,77
1,62.56,88,94,70,77,26,79,84,99,73,80,95,77,99,81
1,62.67,87,96,74,81,51,66,90,94,81,83,91,88,96,80
-1,63.25,90,85,66,76,0,72,83,92,77,84,85,84,90,74
-1,62.78,90,92,75,77,26,76,71,88,77,75,74,81,74,90
1,62.06,89,95,55,76,0,88,86,87,91,87,93,88,96,80
-1,62.83,89,87,73,77,37,72,100,95,82,84,94,75,88,82
-1,61.0,90,97,60,74,0,76,91,91,83,81,92,88,93,84
1,60.0,93,82,62,74,0,81,88,92,74,89,94,83,93,80
-1,61.01,93,86,74,82,26,91,72,82,71,84,84,97,87,88
1,61.38,90,95,64,73,24,84,90,93,84,93,98,84,90,74
-1,62.96,93,89,62,72,25,84,87,92,88,100,89,87,97,73
-1,63.3,92,90,63,74,0,85,87,85,76,83,94,87,89,81
-1,62.02,93,92,65,76,26,72,89,88,80,84,81,92,85,83
1,59.37,87,93,55,63,100,75,81,84,79,85,81,83,95,73
-1,58.87,86,91,59,68,0,76,83,90,81,96,87,80,92,72
1,56.94,88,86,56,68,61,66,84,94,74,83,82,77,92,67
1,57.34,87,80,69,74,25,73,83,87,87,75,84,84,85,74
1,56.82,88,82,67,72,25,80,71,85,73,79,77,78,79,76
-1,58.04,87,84,59,69,36,73,96,92,87,95,93,80,100,74
-1,57.48,84,87,58,70,48,72,84,93,80,89,92,77,92,70
1,57.01,85,100,57,71,72,70,94,88,73,75,91,83,92,70
-1,60.08,87,86,57,70,25,76,86,97,74,87,94,87,82,75
-1,59.06,85,84,72,75,50,81,76,86,67,75,84,79,81,69
-1,57.74,85,90,73,75,36,86,88,99,87,90,91,79,96,77
1,56.87,83,89,74,74,59,78,88,100,81,88,99,79,93,70
1,58.76,86,92,77,74,36,73,85,96,70,83,86,88,93,71
1,63.27,85,94,73,78,24,88,80,87,78,76,90,82,93,73
1,66.02,83,83,88,85,25,80,73,87,71,68,85,82,75,88
1,67.43,91,84,78,78,71,82,87,93,76,90,96,84,86,75
-1,67.69,86,91,80,86,24,77,95,99,79,93,98,82,100,79
1,67.73,84,96,79,82,36,70,89,95,75,88,91,87,92,81
1,69.06,87,92,86,82,48,72,80,99,72,80,97,82,96,74
-1,69.41,85,76,87,83,49,73,78,80,65,67,77,73,79,82
1,69.38,87,84,77,81,24,74,86,87,70,98,86,80,91,91
1,69.22,87,86,82,77,0,81,82,83,75,90,90,86,94,84
1,68.9,88,82,76,85,24,80,86,85,83,84,84,86,88,83
1,68.72,87,90,83,83,24,70,80,88,71,87,89,81,83,74
-1,69.81,86,82,80,91,63,82,68,80,84,70,85,89,79,77
-1,68.5,89,83,70,75,47,72,87,90,81,82,94,79,92,82
-1,68.04,84,94,70,75,23,71,88,91,77,80,100,80,93,74
1,67.93,84,93,67,75,47,81,86,94,74,75,95,85,90,72
-1,67.51,81,90,73,75,36,75,77,91,70,87,91,84,89,77
1,66.27,85,90,74,80,37,79,77,88,76,77,79,86,82,77
-1,66.53,82,80,69,76,24,76,86,82,86,78,92,84,86,74
-1,66.27,84,91,63,72,23,67,84,93,71,80,93,81,91,69
1,64.84,85,89,67,75,0,78,79,84,68,71,90,82,81,79
-1,65.31,87,91,66,75,36,78,75,83,80,72,91,85,88,69
-1,64.0,86,81,74,83,0,88,70,79,82,63,78,91,76,84
-1,63.19,86,78,71,79,49,86,82,91,81,80,82,81,83,82
-1,63.79,87,83,75,79,24,79,77,86,86,70,82,81,81,82
-1,62.79,86,84,72,77,59,74,77,81,73,77,93,82,90,72
-1,62.68,83,84,69,77,47,78,76,85,70,69,94,84,82,77
1,62.1,85,73,63,76,25,75,78,81,72,69,80,73,83,79
-1,63.26,85,83,64,69,70,65,83,93,83,78,97,73,90,75
1,61.72,84,84,69,77,46,67,78,92,73,72,92,79,87,75
1,62.46,73,70,58,66,32,66,74,83,60,59,87,62,80,67
1,63.12,79,83,64,71,48,78,81,85,75,72,87,79,81,66
-1,63.02,69,76,75,72,0,76,78,85,45,74,78,70,71,63
1,61.9,70,86,69,66,0,73,86,93,53,82,91,61,79,72
1,64.3,71,86,70,68,0,71,87,92,49,77,98,61,81,66
-1,66.29,69,93,69,67,0,65,87,99,52,73,98,66,96,68
1,66.51,71,88,67,65,25,70,77,98,53,76,95,61,78,64
1,67.53,73,86,84,77,13,69,79,83,49,74,84,67,79,70
-1,69.7,70,82,78,71,37,67,100,91,54,76,87,70,81,69
-1,69.73,73,94,75,70,50,77,87,97,60,79,96,62,83,66
1,68.94,75,88,84,74,0,74,89,95,59,70,90,72,79,65
-1,69.77,100,79,79,84,0,90,90,79,100,100,74,100,98,82
-1,70.19,79,90,77,81,12,78,93,86,67,87,86,74,88,76
1,66.55,72,79,85,81,0,81,79,92,65,79,96,63,86,77
1,69.35,74,89,81,77,24,69,86,89,55,85,97,63,86,73
1,77.42,72,82,77,74,0,61,80,91,52,78,86,57,80,75
1,77.46,74,81,88,75,100,75,78,90,52,79,81,55,73,85
1,80.01,72,87,75,79,0,63,84,95,50,79,88,67,77,67
-1,80.01,70,96,74,74,24,63,84,92,55,76,92,56,91,81
1,79.88,69,85,72,71,24,62,80,89,49,76,91,64,80,74
1,80.75,70,82,74,75,37,75,76,82,49,73,88,67,69,79
-1,81.85,71,79,84,76,13,70,74,78,48,62,78,63,74,77
-1,84.21,72,74,80,77,35,67,84,82,55,79,81,61,87,74
-1,83.71,71,87,72,71,0,63,77,85,53,80,83,62,76,80
-1,82.03,72,93,75,71,12,55,79,91,49,75,90,63,73,74
