1,118.59,22,0,39,0,53,0,54,0,67,0,79,0,0,24
-1,119.58,6,53,0,0,0,49,27,0,48,25,78,53,0,28
-1,119.3,24,0,0,0,0,48,87,0,68,49,76,0,0,55
1,118.98,24,51,0,0,52,0,26,0,53,73,74,0,0,23
1,120.04,23,0,0,0,53,0,40,0,75,25,75,53,0,23
-1,120.44,20,53,39,38,0,0,54,56,73,38,80,0,0,47
-1,120.54,29,50,37,0,0,0,26,0,72,36,76,51,52,54
-1,120.31,25,100,0,36,51,47,39,0,75,48,78,0,0,31
-1,119.62,22,49,36,0,0,0,0,0,69,23,76,100,0,48
-1,118.29,21,48,0,0,0,0,25,0,72,46,81,0,0,56
-1,117.54,21,50,0,37,0,47,64,54,73,48,83,0,51,54
-1,117.56,28,47,0,0,47,44,0,0,63,22,79,47,0,46
1,116.76,31,71,0,0,0,0,0,50,78,34,78,0,48,59
1,116.1,28,0,34,34,0,0,24,50,78,45,77,47,48,50
-1,117.44,35,48,35,35,49,0,25,51,87,34,78,0,0,47
1,116.63,28,49,48,0,0,46,51,52,72,0,83,0,0,75
-1,116.71,37,46,34,0,0,0,24,49,84,22,76,47,47,37
1,115.92,35,47,35,0,0,44,24,51,86,23,78,96,0,55
-1,119.11,29,48,35,0,0,44,0,51,74,34,78,0,49,34
-1,115.89,26,0,72,36,0,0,25,0,84,23,84,0,100,84
1,115.0,41,0,53,0,0,0,25,51,82,34,79,0,49,82
-1,115.36,37,0,34,34,0,0,24,0,88,22,77,48,0,71
-1,114.07,40,47,34,34,0,0,24,49,83,34,77,0,0,55
1,112.48,39,0,0,69,0,0,33,50,79,45,77,96,0,94
1,114.0,32,48,36,0,100,45,0,0,84,23,82,0,50,52
-1,115.28,42,46,56,0,0,43,24,49,79,0,77,0,0,29
-1,115.29,43,92,34,0,0,43,24,0,91,22,76,0,0,37
1,114.81,37,47,34,34,47,0,24,50,77,37,77,0,0,31
1,116.78,35,47,0,0,0,0,24,75,83,38,77,48,48,76
-1,116.89,31,73,71,35,0,45,0,51,82,23,82,49,0,74
-1,115.26,40,47,0,0,0,43,47,49,84,22,76,0,0,66
1,115.18,42,0,67,0,0,43,47,49,91,44,75,0,0,53
1,116.12,40,46,0,34,47,43,0,49,81,77,77,0,0,75
-1,116.04,40,46,50,0,0,0,24,49,72,33,75,47,47,50
1,115.37,36,48,36,0,49,45,100,51,75,46,82,49,0,82
-1,114.92,55,0,33,0,0,43,0,0,76,44,76,46,0,82
-1,114.85,51,46,66,0,0,0,23,48,85,33,74,0,0,53
1,114.8,49,0,0,0,0,0,0,0,87,87,75,0,47,49
-1,115.07,45,0,0,0,0,0,0,0,75,22,74,0,0,54
-1,114.31,38,96,35,0,0,44,25,0,80,23,81,0,0,60
1,114.16,55,46,51,0,0,43,36,49,89,33,75,0,0,74
-1,114.32,54,0,34,0,0,43,24,49,94,44,76,0,47,58
-1,112.11,17,47,51,68,0,0,48,50,77,22,78,47,48,42
-1,109.85,74,46,51,0,0,0,47,99,83,22,75,0,0,50
-1,110.46,74,48,35,35,0,0,25,51,100,23,81,0,0,60
-1,109.72,69,61,67,33,0,0,0,0,97,22,76,0,46,45
1,110.5,79,45,50,33,46,0,23,48,99,32,78,0,46,53
-1,111.56,90,45,44,33,0,0,23,0,93,33,76,0,0,53
-1,110.95,100,0,100,0,47,43,47,49,83,36,78,47,0,65
1,110.08,40,0,0,0,48,0,25,100,70,23,84,0,0,59
1,111.71,49,45,33,0,0,0,23,0,89,36,76,46,46,81
-1,112.08,43,45,0,32,0,43,23,0,86,54,77,0,0,67
-1,111.59,42,46,33,33,0,42,47,0,82,36,75,0,0,57
-1,111.19,42,69,0,0,0,0,63,0,94,67,77,47,47,83
-1,110.27,37,0,0,35,0,45,58,0,84,0,81,49,0,69
-1,107.72,28,0,69,68,48,44,36,49,97,22,75,0,0,84
-1,107.71,7,47,0,34,0,0,24,50,76,45,78,0,0,63
-1,105.89,46,92,68,100,0,43,24,49,94,88,76,0,0,74
-1,105.92,41,0,0,0,92,43,23,97,97,44,75,46,0,81
1,105.54,34,47,34,34,0,0,24,0,98,34,82,0,0,59
1,107.64,47,45,32,32,46,42,70,0,86,57,76,0,0,100
1,109.29,37,44,65,32,90,0,34,47,87,21,74,0,0,44
1,111.93,34,0,30,30,0,0,71,0,83,59,62,0,0,74
1,119.11,37,46,67,33,47,0,24,49,91,44,74,0,47,49
-1,122.66,27,0,36,31,57,0,34,54,75,53,77,56,0,51
1,119.14,31,26,35,29,0,0,64,51,76,75,69,0,0,59
-1,124.54,33,27,0,30,0,33,81,51,75,50,69,53,0,63
-1,123.5,31,0,46,30,0,65,65,52,78,34,69,53,0,41
1,123.45,32,27,35,60,54,33,33,0,79,42,69,0,48,34
-1,126.11,30,0,0,31,0,0,68,54,72,26,74,0,100,58
1,124.93,37,39,34,29,0,0,53,0,75,49,67,0,0,62
1,127.06,33,26,51,29,53,0,64,0,77,98,68,0,0,33
1,127.86,32,0,34,0,0,0,32,0,62,25,65,0,0,28
1,129.31,25,0,35,31,0,0,33,53,68,25,68,55,49,27
-1,128.91,31,25,32,56,50,31,92,0,81,0,63,0,0,46
1,129.68,30,25,49,28,51,0,72,49,72,48,66,0,45,28
-1,132.36,30,0,50,0,0,0,31,49,80,40,66,0,45,64
1,130.78,31,26,34,29,0,0,63,0,75,33,67,52,0,25
-1,134.91,25,54,0,0,54,33,66,0,90,51,72,54,0,72
-1,133.58,27,24,31,0,0,0,57,45,74,29,65,0,0,46
-1,129.96,6,100,32,28,100,61,30,48,78,31,67,100,45,59
1,128.28,26,34,33,28,0,0,72,49,80,64,67,51,0,43
1,128.65,5,26,0,29,0,32,53,0,61,61,67,53,0,40
-1,129.56,22,27,0,0,0,0,33,52,68,34,67,0,48,98
1,127.96,35,0,32,28,50,0,41,48,79,47,65,50,45,91
-1,128.9,32,38,0,0,51,0,41,0,74,32,66,51,45,60
-1,127.88,35,0,33,0,51,31,47,49,76,32,64,0,0,53
-1,126.86,34,0,0,0,53,32,64,0,85,49,65,0,47,66
1,126.2,26,28,36,0,0,34,51,0,72,35,69,0,49,69
-1,126.39,35,26,34,0,0,0,48,51,69,25,65,0,0,70
1,124.54,36,27,0,30,0,0,65,52,70,34,66,0,48,45
-1,124.66,31,28,0,0,0,0,55,52,64,26,66,0,0,23
