-1,65.89,0,0,0,0,0,31,36,28,32,58,37,54,0,35
1,65.54,100,29,0,0,79,0,0,57,0,0,37,65,44,40
1,65.69,0,63,0,38,38,0,58,45,31,37,71,70,43,77
1,65.97,0,21,54,0,38,0,34,27,0,0,0,56,64,26
1,67.2,0,32,54,0,39,31,35,42,31,38,36,46,43,61
-1,67.29,0,29,0,40,39,31,73,28,65,39,0,44,45,36
1,66.8,0,21,53,37,0,45,68,0,0,0,35,45,83,42
1,67.14,95,52,0,37,38,30,34,27,30,55,35,35,42,51
1,67.18,0,34,51,0,73,0,33,26,45,54,0,54,0,62
1,67.72,0,20,0,0,54,0,33,26,49,47,0,60,41,49
-1,68.19,0,21,0,37,0,30,34,27,46,0,35,72,0,0
-1,67.31,0,19,49,34,53,28,32,74,0,34,0,29,0,39
1,67.12,0,58,0,0,35,28,32,51,28,34,33,26,59,79
1,67.43,0,29,49,35,52,0,32,76,29,34,0,71,39,24
-1,67.81,0,39,0,35,71,28,48,43,39,52,0,59,80,60
1,67.26,0,30,52,36,37,44,33,26,30,36,0,51,62,100
1,68.25,0,38,0,0,0,28,31,37,28,67,96,57,0,39
1,69.28,0,29,50,35,71,28,0,26,0,35,33,42,59,72
1,70.86,0,33,0,36,35,0,32,43,29,58,100,64,39,56
-1,70.96,0,27,0,36,37,29,50,44,45,72,34,44,62,58
1,68.35,0,30,0,36,0,29,33,51,0,35,0,53,40,65
-1,69.57,88,45,49,34,52,0,0,37,0,34,0,45,39,94
-1,68.25,0,48,0,35,71,42,63,25,28,52,0,52,39,95
1,66.58,0,29,100,0,35,42,0,59,29,35,0,46,0,48
-1,66.56,0,20,0,0,0,58,100,44,30,90,0,57,41,66
-1,65.8,0,38,0,0,34,27,31,25,56,0,0,35,38,93
-1,65.9,0,31,48,34,0,41,0,66,28,34,32,57,38,58
1,65.83,0,38,0,34,58,27,31,50,28,68,32,61,39,94
-1,67.05,0,26,0,35,0,28,0,34,38,35,33,71,40,40
1,65.73,0,47,0,0,36,29,33,78,29,36,0,40,40,33
-1,65.62,0,57,97,34,70,28,31,98,42,50,0,48,76,69
1,64.75,87,57,48,34,51,55,31,33,28,33,32,47,58,31
-1,66.29,0,19,49,0,35,27,0,75,28,34,32,51,0,55
-1,66.01,0,44,0,34,69,27,32,37,42,34,32,48,58,54
1,65.6,0,30,0,36,72,29,66,61,29,71,0,60,0,85
1,65.6,0,28,0,34,34,0,62,33,0,50,0,63,76,81
1,68.42,0,100,48,34,34,0,46,33,28,100,0,41,38,35
-1,68.62,0,38,48,34,68,41,52,74,28,33,32,66,0,58
1,68.38,0,0,0,34,46,27,0,25,28,34,64,54,0,31
-1,69.07,0,33,49,0,0,57,32,25,29,69,33,33,0,73
1,68.29,0,38,0,68,35,0,0,50,47,0,32,60,51,70
-1,70.0,0,51,48,0,69,41,31,75,28,34,0,48,0,23
1,69.86,0,48,49,0,70,0,0,34,28,34,65,71,39,87
1,71.01,87,57,49,34,52,37,0,41,28,68,32,60,39,58
-1,73.18,0,26,50,35,36,0,33,26,44,35,0,79,60,48
-1,72.33,0,38,0,34,0,0,46,24,41,33,32,56,38,23
-1,72.45,86,37,47,34,34,27,46,24,0,33,0,47,38,46
1,72.04,0,38,0,33,0,27,61,0,46,66,0,100,51,69
1,74.23,0,31,0,100,34,41,31,25,27,34,32,53,39,61
1,74.33,0,39,0,35,71,28,32,25,29,69,33,49,40,64
-1,74.88,86,37,0,0,68,27,62,49,0,50,0,50,38,34
-1,73.42,0,37,0,0,100,27,31,24,27,0,62,84,57,69
1,70.5,0,37,48,0,0,27,62,24,27,66,94,62,38,69
-1,71.47,0,44,0,0,52,28,31,58,42,45,32,92,77,55
